projectName,kind,testCase,filePath,CountLineCode,Cyclomatic,CyclomaticModified,CyclomaticStrict,projectName2,filePath2,testCase2,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
protostuff,Public Method,testToString,protostuff-api/src/test/java/io/protostuff/ByteStringTest.java,7,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/ByteStringTest.java,testToString,44,28,211.52361657053456,4.587510528260019
protostuff,Public Method,testToString_emptyString,protostuff-api/src/test/java/io/protostuff/ByteStringTest.java,5,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/ByteStringTest.java,testToString_emptyString,24,18,100.07820003461549,3.9182958340544904
protostuff,Public Method,checkConvertedValues,protostuff-api/src/test/java/io/protostuff/ListAdapterTest.java,18,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/ListAdapterTest.java,checkConvertedValues,107,40,569.4463061529478,4.7879553665721915
protostuff,Public Method,testParseUnsignedInt,protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,5,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,testParseUnsignedInt,21,18,87.56842503028855,4.070656113151927
protostuff,Public Method,testParseUnsignedLong,protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,5,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,testParseUnsignedLong,21,18,87.56842503028855,4.070656113151927
protostuff,Public Method,testUnsignedIntToString,protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,5,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,testUnsignedIntToString,21,18,87.56842503028855,4.070656113151927
protostuff,Public Method,testUnsignedLongToString,protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,5,1,1,1,protostuff,/protostuff-api/src/test/java/io/protostuff/UnsignedNumberUtilTest.java,testUnsignedLongToString,21,18,87.56842503028855,4.070656113151928
protostuff,Public Method,testIt,protostuff-parser/src/test/java/io/protostuff/parser/AnnotationTest.java,105,1,1,3,protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/AnnotationTest.java,testIt,869,149,6273.457444281619,5.2665751774038
protostuff,Public Method,testBasicProtoTypes,protostuff-parser/src/test/java/io/protostuff/parser/FieldTest.java,19,1,1,1,protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/FieldTest.java,testBasicProtoTypes,219,46,1209.660068376486,3.8805523887417026
protostuff,Public Method,testToCamelCase,protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,9,1,1,1,protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,testToCamelCase,59,18,246.02557508509642,3.5172536023023317
protostuff,Public Method,testToPascalCase,protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,9,1,1,1,protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,testToPascalCase,59,18,246.02557508509642,3.5172536023023317
protostuff,Public Method,testToUnderscoreCase,protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,9,1,1,1,protostuff,/protostuff-parser/src/test/java/io/protostuff/parser/ProtoUtilTest.java,testToUnderscoreCase,59,18,246.02557508509642,3.480953442131548
initializr,Method,addBom,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BomContainerTests.java,16,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BomContainerTests.java,addBom,141,42,760.3167566118052,4.1627926921138005
initializr,Method,addBomWithOrder,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BomContainerTests.java,16,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BomContainerTests.java,addBomWithOrder,143,42,771.1013914573628,4.1649472801997405
initializr,Method,addByIdWithNoResolution,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,addByIdWithNoResolution,50,30,245.34452978042594,4.499470570797252
initializr,Method,addByIdWithResolution,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,addByIdWithResolution,51,29,247.75703075150622,4.480386371001472
initializr,Method,addElement,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,10,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,addElement,83,30,407.2719194355071,4.080679582601803
initializr,Method,addElementWithSameIdOverrideItem,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,addElementWithSameIdOverrideItem,47,24,215.4932375338944,4.21937847929118
initializr,Method,emptyContainer,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,9,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,emptyContainer,73,27,347.10678765793324,3.9478792306596144
initializr,Method,removeExistingElement,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,9,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,removeExistingElement,69,26,324.3303405517354,3.9881800723752967
initializr,Method,removeUnknownElement,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,9,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildItemContainerTests.java,removeUnknownElement,71,28,341.32219946608984,4.099762964270391
initializr,Method,defaultMainSource,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,defaultMainSource,56,27,266.27370012115426,4.1550455468258045
initializr,Method,defaultTestSource,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,defaultTestSource,56,27,266.27370012115426,4.155045546825804
initializr,Method,gradleBuildSystem,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,gradleBuildSystem,47,20,203.13062045970605,3.8018113961967046
initializr,Method,mavenBuildSystem,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,mavenBuildSystem,47,20,203.13062045970605,3.8018113961967046
initializr,Method,unknownBuildSystem,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,5,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildSystemTests.java,unknownBuildSystem,23,16,92.0,3.6424896731661263
initializr,Method,buildWithCustomBuildItemResolverResolveBom,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,10,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,buildWithCustomBuildItemResolverResolveBom,81,30,397.45813824429,4.201856758773924
initializr,Method,buildWithCustomBuildItemResolverResolveDependency,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,10,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,buildWithCustomBuildItemResolverResolveDependency,81,30,397.45813824429,4.201856758773924
initializr,Method,buildWithCustomBuildItemResolverResolveRepository,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,10,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,buildWithCustomBuildItemResolverResolveRepository,81,30,397.45813824429,4.201856758773923
initializr,Method,buildWithDefaultBuildItemResolver,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,10,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/BuildTests.java,buildWithDefaultBuildItemResolver,80,28,384.5883937646083,3.9272875218266634
initializr,Method,compareLibDifferentGroupId,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,4,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,compareLibDifferentGroupId,20,15,78.13781191217038,3.6841837197791887
initializr,Method,compareLibSameGroupId,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,5,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,compareLibSameGroupId,28,19,118.94197037642039,3.838804369244613
initializr,Method,compareLibToStarter,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,4,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,compareLibToStarter,20,15,78.13781191217038,3.6841837197791887
initializr,Method,compareStarterToLib,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,4,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,compareStarterToLib,20,15,78.13781191217038,3.684183719779189
initializr,Method,compareWithStarters,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,4,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyComparatorTests.java,compareWithStarters,20,15,78.13781191217038,3.684183719779189
initializr,Method,addDependency,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyContainerTests.java,15,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyContainerTests.java,addDependency,127,38,666.4867942073354,4.083878342448247
initializr,Method,addDependencyWithVersion,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyContainerTests.java,16,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyContainerTests.java,addDependencyWithVersion,147,43,797.6609189412084,4.189832394189377
initializr,Method,dependencyWithClassifier,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,11,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,dependencyWithClassifier,96,28,461.50607251752996,3.764706953800802
initializr,Method,dependencyWithCoordinatesOnly,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,11,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,dependencyWithCoordinatesOnly,91,26,427.74001435083943,3.6760299756743997
initializr,Method,dependencyWithExclusions,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,13,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,dependencyWithExclusions,114,31,564.7783793841038,3.9598235525973253
initializr,Method,dependencyWithScopeAndVersionValue,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,12,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,dependencyWithScopeAndVersionValue,112,34,569.795838220038,3.929096726682276
initializr,Method,dependencyWithType,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,11,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/DependencyTests.java,dependencyWithType,96,28,461.50607251752996,3.764706953800802
initializr,Method,addMavenRepository,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryContainerTests.java,15,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryContainerTests.java,addMavenRepository,128,37,666.8100308005056,4.023837497197509
initializr,Method,addMavenRepositoryInstance,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryContainerTests.java,17,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryContainerTests.java,addMavenRepositoryInstance,136,39,718.8147017652658,4.103061537127388
initializr,Method,addMavenRepositoryWithSnapshotsEnabled,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryContainerTests.java,16,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryContainerTests.java,addMavenRepositoryWithSnapshotsEnabled,131,38,687.4785042611097,4.031265474596884
initializr,Method,repositoryByDefaultOnlyUseReleases,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,repositoryByDefaultOnlyUseReleases,39,20,168.55519570060713,3.809790038820333
initializr,Method,repositoryWithDetails,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,8,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,repositoryWithDetails,56,22,249.72817064368866,3.8404832014657844
initializr,Method,repositoryWithOnlyReleases,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,repositoryWithOnlyReleases,42,21,184.47733175670794,3.8118283654548613
initializr,Method,repositoryWithOnlySnapshots,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,repositoryWithOnlySnapshots,42,21,184.47733175670794,3.8118283654548613
initializr,Method,repositoryWithReleasesAndSnapshots,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/MavenRepositoryTests.java,repositoryWithReleasesAndSnapshots,47,22,209.59328607595296,3.8617479408406745
initializr,Method,mapPluginWithVersionReferenceIsNotAllowed,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildSettingsTests.java,9,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildSettingsTests.java,mapPluginWithVersionReferenceIsNotAllowed,47,28,225.94568133670737,4.199158378073094
initializr,Method,mapPluginWithoutVersionIsNotAllowed,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildSettingsTests.java,7,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildSettingsTests.java,mapPluginWithoutVersionIsNotAllowed,39,24,178.81353752812512,4.102351821748975
initializr,Method,settingsFromBuilderClonePluginMappings,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildSettingsTests.java,11,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildSettingsTests.java,settingsFromBuilderClonePluginMappings,93,35,477.0233205758819,4.296113715893471
initializr,Method,gradleBuildWithSnippet,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildWriterTests.java,18,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildWriterTests.java,gradleBuildWithSnippet,75,31,371.5647232790157,4.309165312204368
initializr,Method,gradleBuildWithSnippetAndImports,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildWriterTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildWriterTests.java,gradleBuildWithSnippetAndImports,44,25,204.32967235008786,4.133552154372812
initializr,Method,gradleBuildWithSnippetsAreSeparated,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildWriterTests.java,30,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleBuildWriterTests.java,gradleBuildWithSnippetsAreSeparated,127,39,671.2460817955056,4.334891968687384
initializr,Method,hasWithMatchingCustomization,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleConfigurationContainerTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleConfigurationContainerTests.java,hasWithMatchingCustomization,38,21,166.9080620655929,3.9976702764876135
initializr,Method,hasWithMatchingRegisteredName,initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleConfigurationContainerTests.java,6,1,1,1,initializr,/initializr-generator/src/test/java/io/spring/initializr/generator/buildsystem/gradle/GradleConfigurationContainerTests.java,hasWithMatchingRegisteredName,30,17,122.6238852375102,3.781076011914607
