hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateNegatedRangeQuery,()V,void shouldCreateNegatedRangeQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateBooleanQueryUsingSelect,()V,void shouldCreateBooleanQueryUsingSelect(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateNumericBetweenQuery,()V,void shouldCreateNumericBetweenQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateInQuery,()V,void shouldCreateInQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateNotInQuery,()V,void shouldCreateNotInQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateLikeQuery,()V,void shouldCreateLikeQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateNotLikeQuery,()V,void shouldCreateNotLikeQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateIsNullQuery,()V,void shouldCreateIsNullQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateIsNotNullQuery,()V,void shouldCreateIsNotNullQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/storedprocedures/InfinispanNamedParametersStoredProcedureCallTest.java,org.hibernate.ogm.datastore.infinispanremote.test.storedprocedures.InfinispanNamedParametersStoredProcedureCallTest,testExceptionWhenUsePositionalParameters,()V,void testExceptionWhenUsePositionalParameters(),org.junit.Test,3,7,7,createStoredProcedureQuery|expect|expectMessage|getSingleResult|inTransaction|registerStoredProcedureParameter|setParameter,7,0,0,0,0,,0,0
spring-cloud-azure,spring-integration-storage-queue,/spring-integration-storage-queue/src/test/java/com/microsoft/azure/spring/integration/storage/queue/StorageQueueTemplateReceiveTest.java,com.microsoft.azure.spring.integration.storage.queue.StorageQueueTemplateReceiveTest,testReceiveFailure,()V,void testReceiveFailure(),org.junit.Test,3,3,8,eq|receiveAsync|retrieveMessage|thenThrow|verifyStorageQueueRuntimeExceptionThrown|when,6,1,1,0,0,com.microsoft.azure.storage.StorageException,0,3
spring-cloud-azure,spring-integration-storage-queue,/spring-integration-storage-queue/src/test/java/com/microsoft/azure/spring/integration/storage/queue/StorageQueueMessageSourceTest.java,com.microsoft.azure.spring.integration.storage.queue.StorageQueueMessageSourceTest,testReceiveFailure,()V,void testReceiveFailure(),org.junit.Test,3,3,6,completeExceptionally|doReceive|eq|receiveAsync|thenReturn|when,6,0,0,0,0,,0,0
