hibernate-ogm,testSelectingCompleteEntityInProjectionQuery,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testQueryWithEmbeddedPropertyInWhereClause,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testInQueryOnEmbeddedEntity,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testLikeQueryWithSingleCharacterWildCard,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testIsNullQueryOnPropertyEmbeddedEntity,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testIsNotNullQueryOnEmbeddedEntity,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,shouldBeAbleToAddPropertyOption,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/MappingContextTest.java,5,2,0
hibernate-ogm,shouldBeAbleToAddEntityOption,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/MappingContextTest.java,3,2,0
hibernate-ogm,testProxyGeneration,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/ProxyFactoryTest.java,6,2,0
hibernate-ogm,testGetter,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageOptionTest.java,2,1,0
hibernate-ogm,testAssociationStorageMappingOption,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageOptionTest.java,3,2,0
hibernate-ogm,testGetter,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernOptionTest.java,3,1,0
hibernate-ogm,testWriteConcernMappingOption,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernOptionTest.java,3,2,0
hibernate-ogm,testWriteConcernedContextPriority,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernOptionTest.java,6,2,0
hibernate-ogm,testAssociationStorageMappingOption,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageAnnotationTest.java,3,1,0
hibernate-ogm,contextShouldBeEmptyWhenCreated,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/MappingContextTest.java,2,1,0
hibernate-ogm,testMappingContextAsProperty,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/MappingServiceFactoryTest.java,4,2,0
hibernate-ogm,testAnnotatedEntity,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/ProxyFactoryWithAnnotationTest.java,1,1,0
hibernate-ogm,testAnnotationIsOverridenByAPI,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/options/mapping/ProxyFactoryWithAnnotationTest.java,1,1,0
hibernate-ogm,testAssociationStorageMappingOptionOnField,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageAnnotationTest.java,1,1,0
hibernate-ogm,testAssociationStorageMappingOptionOnMethod,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageAnnotationTest.java,1,1,0
hibernate-ogm,testWriteConcernForEntity,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,2,1,0
hibernate-ogm,testWriteConcernForField,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,2,1,0
hibernate-ogm,testWriteConcernForMethod,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,2,1,0
hibernate-ogm,testWriteConcernAnnotationPriorities,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,3,1,0
hibernate-ogm,testProxyGeneration,core/src/test/java/org/hibernate/ogm/test/options/mapping/ProxyFactoryTest.java,35,10,0
hibernate-ogm,testAnnotatedEntity,core/src/test/java/org/hibernate/ogm/test/options/mapping/ProxyFactoryWithAnnotationTest.java,6,3,0
hibernate-ogm,testAnnotationIsOverridenByAPI,core/src/test/java/org/hibernate/ogm/test/options/mapping/ProxyFactoryWithAnnotationTest.java,10,5,0
hibernate-ogm,testAssociationStorageMappingOptionOnField,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageAnnotationTest.java,15,6,0
hibernate-ogm,testAssociationStorageMappingOptionOnMethod,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageAnnotationTest.java,17,7,0
hibernate-ogm,testAssociationStorageMappingOption,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/AssociationStorageOptionTest.java,18,7,0
hibernate-ogm,testWriteConcernForEntity,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,23,5,0
hibernate-ogm,testWriteConcernForField,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,23,5,0
hibernate-ogm,testWriteConcernForMethod,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,24,6,0
hibernate-ogm,testWriteConcernAnnotationPriorities,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernAnnotationTest.java,29,5,0
hibernate-ogm,testWriteConcernMappingOption,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernOptionTest.java,13,4,0
hibernate-ogm,testWriteConcernedContextPriority,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernOptionTest.java,21,5,0
hibernate-ogm,contextShouldBeEmptyWhenCreated,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,9,2,0
hibernate-ogm,shouldBeAbleToAddGlobalOption,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,8,3,0
hibernate-ogm,shouldBeAbleToAddEntityOption,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,17,3,0
hibernate-ogm,shouldBeAbleToAddPropertyOption,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,23,3,0
hibernate-ogm,testMappingContextAsProperty,core/src/test/java/org/hibernate/ogm/test/options/mapping/MappingServiceFactoryTest.java,1,1,0
hibernate-ogm,testThatStoreSpecificEntityOptionCanBeSet,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionIntegrationTest.java,7,2,0
hibernate-ogm,testThatStoreSpecificEntityOptionsCanBeSetOnMultipleTypes,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionIntegrationTest.java,9,2,0
hibernate-ogm,testThatStoreSpecificPropertyOptionCanBeSet,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionIntegrationTest.java,5,2,0
hibernate-ogm,testWhichAlwaysFails,core/src/test/java/org/hibernate/ogm/test/utils/SkipByGridDialectSelfJpaTest.java,2,2,0
hibernate-ogm,testWhichAlwaysFails,core/src/test/java/org/hibernate/ogm/test/utils/SkipByGridDialectSelfTest.java,2,2,0
hibernate-ogm,testWrappedFromEntityManagerAPI,core/src/test/java/org/hibernate/ogm/test/hibernatecore/HibernateCoreAPIWrappingTest.java,3,2,0
hibernate-ogm,testJTAStandalone,core/src/test/java/org/hibernate/ogm/test/jpa/JPAResourceLocalStandaloneTest.java,5,2,0
hibernate-ogm,testJTAStandaloneNoOgm,core/src/test/java/org/hibernate/ogm/test/jpa/JPAStandaloneNoOGMTest.java,12,7,0
hibernate-ogm,updateAnAssociationShouldAddATuple,couchdb/src/test/java/org/hibernate/ogm/dialect/couchdb/CouchDBDialectTest.java,21,5,0
hibernate-ogm,getNumberOfAssociationsShouldReturnTheCorrectNumber,couchdb/src/test/java/org/hibernate/ogm/dialect/couchdb/CouchDBDialectTest.java,14,4,0
hibernate-ogm,createAssociationShouldCreateAnEmptyAssociation,couchdb/src/test/java/org/hibernate/ogm/dialect/couchdb/CouchDBDialectTest.java,7,3,0
hibernate-ogm,testDeleteADocument,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/CouchDBDatastoreTest.java,6,3,0
hibernate-ogm,testDeleteADocumentWithWrongRevision,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/CouchDBDatastoreTest.java,4,3,0
hibernate-ogm,testDeleteADocumentNotSavedOnTheDatabase,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/CouchDBDatastoreTest.java,2,1,0
hibernate-ogm,testTypesSupport,core/src/test/java/org/hibernate/ogm/test/type/BuiltInTypeTest.java,54,1,0
hibernate-ogm,testAnnotatedEntity,core/src/test/java/org/hibernate/ogm/test/options/mapping/AnnotationBasedOptionsTest.java,3,1,0
hibernate-ogm,testAnnotationIsOverridenByAPI,core/src/test/java/org/hibernate/ogm/test/options/mapping/AnnotationBasedOptionsTest.java,1,1,0
hibernate-ogm,testAnnotationGivenOnPropertyCanBeRetrievedFromOptionsContext,core/src/test/java/org/hibernate/ogm/test/options/mapping/AnnotationBasedOptionsTest.java,3,1,0
hibernate-ogm,testAnnotationGivenOnBooleanPropertyCanBeRetrievedFromOptionsContext,core/src/test/java/org/hibernate/ogm/test/options/mapping/AnnotationBasedOptionsTest.java,3,1,0
hibernate-ogm,testAnnotationGivenOnPrivateFieldCanBeRetrievedFromOptionsContext,core/src/test/java/org/hibernate/ogm/test/options/mapping/AnnotationBasedOptionsTest.java,3,1,0
hibernate-ogm,testAnnotationIsOverriddenByAPI,core/src/test/java/org/hibernate/ogm/test/options/mapping/AnnotationBasedOptionsTest.java,5,4,0
hibernate-ogm,shouldBeAbleToAddNonUniqueGlobalOption,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,4,2,0
hibernate-ogm,shouldBeAbleToRetrieveUniqueEntityOptionViaGet,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,7,1,0
hibernate-ogm,shouldBeAbleToAddPropertyOptionOnGetterLevel,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,7,1,0
hibernate-ogm,shouldBeAbleToAddSeveralEntityOptions,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,4,1,0
hibernate-ogm,uniqueEntityOptionShouldHaveLastValueWhenSetSeveralTimes,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionsContextTest.java,2,1,0
hibernate-ogm,testGetter,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/options/WriteConcernOptionTest.java,5,1,0
hibernate-ogm,testLoadSelectedAssociationColumns,mongodb/src/test/java/org/hibernate/ogm/test/mongodb/loading/LoadSelectedColumnsCollectionTest.java,9,5,0
hibernate-ogm,testUpdatingADocumentWithWrongRevisionNumber,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/CouchDBDatastoreTest.java,2,2,0
hibernate-ogm,testGetEntity,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/CouchDBDatastoreTest.java,4,2,0
hibernate-ogm,testGetEntityWithWoringIdReturnNullValue,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/CouchDBDatastoreTest.java,4,2,0
hibernate-ogm,testColumnSpanForOgmSessionFactory,core/src/test/java/org/hibernate/ogm/test/descriptor/StringDateTypeDescriptorTest.java,1,1,0
hibernate-ogm,testJNDIReference,core/src/test/java/org/hibernate/ogm/test/hibernatecore/HibernateCoreAPIWrappingTest.java,2,1,0
hibernate-ogm,testGetReferenceImplementation,core/src/test/java/org/hibernate/ogm/test/hibernatecore/JNDIReferenceTest.java,3,1,0
hibernate-ogm,testThatWrongStoreTypeCausesException,core/src/test/java/org/hibernate/ogm/test/options/mapping/OptionIntegrationTest.java,3,2,0
hibernate-ogm,associationStorageSetToAssociationDocumentOnGlobalLevel,couchdb/src/test/java/org/hibernate/ogm/test/couchdb/associations/AssociationStorageConfiguredViaApiTest.java,4,2,0
hibernate-ogm,associationStorageSetToInEntityOnGlobalLevel,couchdb/src/test/java/org/hibernate/ogm/test/couchdb/associations/AssociationStorageConfiguredViaApiTest.java,4,2,0
hibernate-ogm,associationStorageSetToAssociationDocumentOnEntityLevel,couchdb/src/test/java/org/hibernate/ogm/test/couchdb/associations/AssociationStorageConfiguredViaApiTest.java,4,2,0
hibernate-ogm,associationStorageSetToInEntityOnEntityLevel,couchdb/src/test/java/org/hibernate/ogm/test/couchdb/associations/AssociationStorageConfiguredViaApiTest.java,4,2,0
hibernate-ogm,associationStorageSetOnPropertyLevel,couchdb/src/test/java/org/hibernate/ogm/test/couchdb/associations/AssociationStorageConfiguredViaApiTest.java,7,2,0
hibernate-ogm,associationStorageSetOnPropertyLevelTakesPrecedenceOverEntityLevel,couchdb/src/test/java/org/hibernate/ogm/test/couchdb/associations/AssociationStorageConfiguredViaApiTest.java,4,2,0
hibernate-ogm,shouldReturnTheDefaultValueIfThePortConfigurationValueIsTheEmptyString,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/util/CouchDBConfigurationTest.java,4,3,0
hibernate-ogm,shouldReturnThePortConfigured,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/util/CouchDBConfigurationTest.java,4,3,0
hibernate-ogm,shouldReturnLocalhostIfTheHostConfigurationValueIsTheEmptyString,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/util/CouchDBConfigurationTest.java,4,3,0
hibernate-ogm,shouldReturnTheHostConfiguredValue,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/util/CouchDBConfigurationTest.java,4,3,0
hibernate-ogm,shouldReturnNullIfTheDatabaseNameConfigurationValueIsTheEmptyString,couchdb/src/test/java/org/hibernate/ogm/datastore/couchdb/impl/util/CouchDBConfigurationTest.java,4,3,0
